task_name,instance_num,job_name,task_type,status,start_time,end_time,duration,plan_cpu,plan_mem
408,47,57,3,Terminated,23307,23332,25,50,0.8055289519322859
513,51,74,12,Terminated,29862,29909,47,50,1.6007040612947399
669,21,116,12,Terminated,54068,54150,82,50,0.784821266792638
668,67,116,12,Terminated,54068,54143,75,50,0.7863743431781111
672,28,116,12,Terminated,54068,54123,55,50,1.6007040612947399
670,17,116,12,Terminated,54068,54092,24,50,1.6007040612947399
1106,74,200,12,Terminated,46232,46325,93,50,1.33564569150726
1107,59,200,12,Terminated,46232,46369,137,50,1.6007040612947399
1315,11,233,8,Terminated,10827,10862,35,50,0.5736028783682341
1316,63,233,8,Terminated,10827,10864,37,50,0.8019051070328471
1351,32,251,10,Terminated,29722,29796,74,50,0.5736028783682341
1352,63,251,10,Terminated,29722,29802,80,50,0.8019051070328471
1355,33,253,8,Terminated,30627,30698,71,50,0.5736028783682341
1356,63,253,8,Terminated,30627,30704,77,50,0.8019051070328471
1401,63,265,10,Terminated,36032,36156,124,50,0.8019051070328471
1400,39,265,10,Terminated,36032,36149,117,50,0.5736028783682341
1622,44,322,3,Terminated,49195,49392,197,50,1.6007040612947399
1670,44,328,8,Terminated,49213,49251,38,50,1.6007040612947399
1694,44,331,8,Terminated,49223,49254,31,50,1.6007040612947399
1702,44,332,10,Terminated,49253,49283,30,50,1.6007040612947399
1798,11,352,10,Terminated,15220,15303,83,50,1.33564569150726
1796,12,352,10,Terminated,15220,15354,134,50,0.41518908704993107
2895,39,546,3,Terminated,30867,30951,84,50,1.6007040612947399
2898,33,546,3,Terminated,30867,31054,187,50,1.6007040612947399
2894,25,546,3,Terminated,30867,30947,80,50,1.6007040612947399
2964,25,560,12,Terminated,37666,37736,70,50,1.6007040612947399
3466,14,684,3,Terminated,12808,12835,27,50,1.6007040612947399
3551,71,707,8,Terminated,24610,24686,76,50,0.8055289519322859
3588,85,713,10,Terminated,43778,43928,150,50,0.8055289519322859
3814,33,755,3,Terminated,276,330,54,50,1.07058732171977
3824,33,757,12,Terminated,328,355,27,50,1.07058732171977
3823,33,757,12,Terminated,328,520,192,50,1.33564569150726
3929,33,778,10,Terminated,2052,2106,54,50,1.07058732171977
3934,33,779,12,Terminated,2073,2148,75,50,1.07058732171977
3974,33,787,8,Terminated,2404,2460,56,50,1.07058732171977
3973,34,787,8,Terminated,2404,2450,46,50,1.33564569150726
3975,13,787,8,Terminated,2404,2462,58,50,0.7853389589211289
3978,33,788,10,Terminated,2423,2447,24,50,1.33564569150726
3979,33,788,10,Terminated,2423,2443,20,50,1.07058732171977
3980,13,788,10,Terminated,2423,2459,36,50,0.7853389589211289
3984,33,789,10,Terminated,2444,2473,29,50,1.07058732171977
3985,13,789,10,Terminated,2444,2529,85,50,0.7853389589211289
3983,33,789,10,Terminated,2444,2514,70,50,1.33564569150726
3994,33,791,8,Terminated,2534,2624,90,50,1.07058732171977
4028,33,798,3,Terminated,3054,3097,43,50,1.33564569150726
4029,33,798,3,Terminated,3054,3104,50,50,1.07058732171977
4030,13,798,3,Terminated,3054,3110,56,50,0.7853389589211289
4064,33,805,12,Terminated,3436,3531,95,50,1.07058732171977
4069,33,806,12,Terminated,3482,3519,37,50,1.07058732171977
4080,13,808,10,Terminated,4361,4434,73,50,0.7853389589211289
4079,33,808,10,Terminated,4361,4418,57,50,1.07058732171977
4078,33,808,10,Terminated,4361,4414,53,50,1.33564569150726
4094,33,811,3,Terminated,4461,4522,61,50,1.07058732171977
4123,33,817,12,Terminated,5835,5863,28,50,1.33564569150726
4125,13,817,12,Terminated,5835,5881,46,50,0.7853389589211289
4124,33,817,12,Terminated,5835,5861,26,50,1.07058732171977
4134,33,819,10,Terminated,5846,5926,80,50,1.07058732171977
4174,33,827,10,Terminated,6045,6146,101,50,1.07058732171977
4243,33,841,8,Terminated,7398,7425,27,50,1.33564569150726
4244,33,841,8,Terminated,7398,7418,20,50,1.07058732171977
4245,13,841,8,Terminated,7398,7443,45,50,0.7853389589211289
4268,33,846,8,Terminated,8480,8644,164,50,1.33564569150726
4269,33,846,8,Terminated,8480,8554,74,50,1.07058732171977
4342,33,859,8,Terminated,9349,9373,24,50,1.07058732171977
4341,33,859,8,Terminated,9349,9385,36,50,1.33564569150726
4343,13,859,8,Terminated,9348,9401,53,50,0.7853389589211289
4362,33,863,12,Terminated,9465,9518,53,50,1.07058732171977
4372,33,865,12,Terminated,9770,9793,23,50,1.07058732171977
4373,13,865,12,Terminated,9770,9816,46,50,0.7853389589211289
4371,33,865,12,Terminated,9770,9798,28,50,1.33564569150726
4510,15,886,3,Terminated,13154,13300,146,50,0.7858566510496201
4495,34,886,3,Terminated,13154,13281,127,50,1.07058732171977
4512,15,886,3,Terminated,13154,13300,146,50,0.7858566510496201
4508,13,886,3,Terminated,13154,13298,144,50,0.7858566510496201
4549,33,890,3,Terminated,13882,13952,70,50,1.07058732171977
4554,33,891,8,Terminated,14186,14258,72,50,1.07058732171977
4605,33,901,12,Terminated,17469,17527,58,50,1.07058732171977
4618,33,905,3,Terminated,20892,20926,34,50,1.07058732171977
4720,33,913,10,Terminated,25750,25813,63,50,1.07058732171977
4744,33,917,12,Terminated,29143,29225,82,50,1.07058732171977
4814,33,931,8,Terminated,39922,40019,97,50,1.07058732171977
6104,64,1121,10,Terminated,9536,9710,174,50,1.33564569150726
6812,37,1189,8,Terminated,45241,45346,105,50,1.07058732171977
6820,55,1189,8,Terminated,45241,45350,109,50,1.07058732171977
7210,91,1240,12,Terminated,25026,25134,108,50,0.866616623094245
7207,71,1240,12,Terminated,25026,25161,135,50,0.9261512178707321
7209,42,1240,12,Terminated,25026,25118,92,50,1.33564569150726
7211,29,1240,12,Terminated,25026,25196,170,50,0.792068956591515
7424,23,1273,3,Terminated,27956,28010,54,50,1.6007040612947399
7440,80,1274,10,Terminated,27993,28193,200,50,1.6007040612947399
7801,27,1340,3,Terminated,23392,23515,123,50,0.863510470323298
7876,23,1367,3,Terminated,36018,36062,44,50,1.6007040612947399
7880,11,1368,3,Terminated,38246,38319,73,50,1.6007040612947399
8096,20,1416,8,Terminated,16972,17028,56,50,0.8055289519322859
8099,26,1416,8,Terminated,16972,17027,55,50,0.8433204773121421
8115,26,1417,8,Terminated,17085,17167,82,50,0.8433204773121421
8112,20,1417,8,Terminated,17085,17171,86,50,0.8055289519322859
8247,11,1426,8,Terminated,1748,1774,26,50,0.41933062407786
8311,93,1444,8,Terminated,5496,5579,83,50,0.9981104237310071
8355,93,1453,8,Terminated,9126,9209,83,50,0.997075039474024
8458,39,1481,12,Terminated,25088,25182,94,50,1.33564569150726
9103,85,1676,8,Terminated,20247,20331,84,50,1.6007040612947399
9540,38,1745,3,Terminated,50442,50558,116,50,1.6007040612947399
9539,29,1745,3,Terminated,50442,50621,179,50,2.13082080086972
